time[d],date,hour,SURFACE_WATER,,,,,,,,ATMOSPHERE,,,,,,,,ATMOS_PRECIP,,,,,,,,,,,,,,,PONDED_WATER,,,,,,,,SOIL[0],,,,,,,,SOIL[1],,,,,,,,SOIL[2],,,,,,SNOW_LIQ,,,,,,SNOW,,,,,,CANOPY,,,,,CANOPY_SNOW,,,,
,,,Flush,Precipitation,Infiltration,Baseflow,Baseflow,cumulative,storage,error,Precipitation,Canopy Evaporation,Canopy Snow Evaporation,Soil Evaporation,Soil Evaporation,cumulative,storage,error,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,cumulative,storage,error,Infiltration,Infiltration,Precipitation,Snow Melt & Refreeze,Overflow,cumulative,storage,error,Soil Evaporation,Soil Evaporation,Precipitation,Infiltration,Capillary Rise,cumulative,storage,error,Capillary Rise,Percolation,Baseflow,Precipitation,Flush,cumulative,storage,error,Baseflow,Precipitation,Percolation,cumulative,storage,error,Snow Refreeze,Overflow,Precipitation,cumulative,storage,error,Snow Melt & Refreeze,Snow Refreeze,Precipitation,cumulative,storage,error,Canopy Evaporation,Precipitation,cumulative,storage,error,Canopy Snow Evaporation,Precipitation,cumulative,storage,error
562,2004-04-15,00:00:00.00,-440.726,0,440.726,197.242,165.637,362.88,0,362.88,0,5.15146,0.0930526,393.126,310.226,708.597,708.597,5.68434e-013,-0,-0,-0,-817.854,-0,-0,-0,-14.3518,-217.032,-5.15146,-0.0930526,0,-1054.48,-1054.48,0,-608.289,-440.726,817.854,224.592,6.5697,-7.10543e-013,3.82148e-034,-7.10543e-013,-393.126,-310.226,0,608.289,86.3263,-8.73699,1.26301,-10,-86.3263,-167.035,-197.242,0,440.726,-9.87698,0.123024,-10,-165.637,0,167.035,1.39707,11.3971,-10,-7.7745,-6.5697,14.3518,0.00759015,0.00759015,-1.8336e-015,-224.592,7.7745,217.032,0.214608,0.214608,4.87388e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
563,2004-04-16,00:00:00.00,-440.832,0,440.832,197.292,166.14,363.433,0,363.433,0,5.15146,0.0930526,393.888,310.509,709.641,709.641,4.54747e-013,-0,-0,-0,-817.854,-0,-0,-0,-14.3518,-217.032,-5.15146,-0.0930526,0,-1054.48,-1054.48,0,-608.375,-440.832,817.854,224.777,6.57657,-5.24025e-013,1.10789e-050,-5.24025e-013,-393.888,-310.509,0,608.375,86.3522,-9.66931,0.330687,-10,-86.3522,-167.067,-197.292,0,440.832,-9.87951,0.120487,-10,-166.14,0,167.067,0.926329,10.9263,-10,-7.7745,-6.57657,14.3518,0.000722799,0.000722799,-4.26091e-017,-224.777,7.7745,217.032,0.0298601,0.0298601,8.71699e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
564,2004-04-17,00:00:00.00,-440.869,0,440.869,197.316,166.622,363.939,0,363.939,0,5.156,0.0930526,394.509,310.663,710.421,710.421,6.82121e-013,-0,-0,-0,-818.434,-0,-0,-0,-14.3526,-217.032,-5.156,-0.0930526,0,-1055.07,-1055.07,-2.27374e-013,-608.95,-440.869,818.434,224.807,6.57806,-3.77476e-013,2.6504e-018,-3.77478e-013,-394.509,-310.663,0,608.95,86.3701,-9.85127,0.148731,-10,-86.3701,-167.093,-197.316,0,440.869,-9.91069,0.0893092,-10,-166.622,0,167.093,0.471032,10.471,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.156,5.156,0,0,0,-0.0930526,0.0930526,0,0,0
565,2004-04-18,00:00:00.00,-441.115,0,441.115,197.351,167.085,364.436,0,364.436,0,5.23198,0.0930526,397.825,313.983,717.133,717.133,5.68434e-013,-0,-0,-0,-827.164,-0,-0,-0,-14.3526,-217.032,-5.23198,-0.0930526,0,-1063.87,-1063.87,-2.27374e-013,-617.434,-441.115,827.164,224.807,6.57806,-3.77476e-013,1.29125e-016,-3.77605e-013,-397.825,-313.983,0,617.434,86.4819,-7.89216,2.10784,-10,-86.4819,-167.137,-197.351,0,441.115,-9.85529,0.144706,-10,-167.085,0,167.137,0.0523943,10.0524,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.23198,5.23198,0,0,0,-0.0930526,0.0930526,0,0,0
566,2004-04-19,00:00:00.00,-443.442,0,443.442,197.45,167.583,365.033,0,365.033,0,5.33315,0.0930526,401.825,317.993,725.244,725.244,6.82121e-013,-0,-0,-0,-838.889,-0,-0,-0,-14.3526,-217.032,-5.33315,-0.0930526,0,-1075.7,-1075.7,-4.54747e-013,-626.832,-443.442,838.889,224.807,6.57806,-2.63789e-013,-5.62335e-017,-2.63733e-013,-401.825,-317.993,0,626.832,87.3806,-5.60575,4.39425,-10,-87.3806,-168.398,-197.45,0,443.442,-9.78646,0.213536,-10,-167.583,0,168.398,0.814791,10.8148,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.33315,5.33315,0,0,0,-0.0930526,0.0930526,0,0,0
567,2004-04-20,00:00:00.00,-443.642,0,443.642,197.469,168.061,365.529,0,365.529,0,5.33783,0.0930526,405.377,319.206,730.013,730.013,5.68434e-013,-0,-0,-0,-839.515,-0,-0,-0,-14.3526,-217.032,-5.33783,-0.0930526,0,-1076.33,-1076.33,0,-627.258,-443.642,839.515,224.807,6.57806,-3.77476e-013,-5.7213e-018,-3.7747e-013,-405.377,-319.206,0,627.258,87.6233,-9.70166,0.298344,-10,-87.6233,-168.442,-197.469,0,443.642,-9.89133,0.108674,-10,-168.061,0,168.442,0.381027,10.381,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.33783,5.33783,0,0,0,-0.0930526,0.0930526,0,0,0
568,2004-04-21,00:00:00.00,-443.748,0,443.748,197.471,168.519,365.99,0,365.99,0,5.34506,0.0930526,406.039,319.57,731.047,731.047,6.82121e-013,-0,-0,-0,-840.499,-0,-0,-0,-14.3526,-217.032,-5.34506,-0.0930526,0,-1077.32,-1077.32,-4.54747e-013,-628.136,-443.748,840.499,224.807,6.57806,-2.63789e-013,3.80873e-018,-2.63793e-013,-406.039,-319.57,0,628.136,87.7528,-9.72031,0.279693,-10,-87.7528,-168.486,-197.471,0,443.748,-9.96146,0.0385444,-10,-168.519,0,168.486,-0.0336496,9.96635,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.34506,5.34506,0,0,0,-0.0930526,0.0930526,0,0,0
569,2004-04-22,00:00:00.00,-444.146,0,444.146,197.509,168.959,366.469,0,366.469,0,5.42699,0.0930526,409.566,322.812,737.898,737.898,5.68434e-013,-0,-0,-0,-849.661,-0,-0,-0,-14.3526,-217.032,-5.42699,-0.0930526,0,-1086.57,-1086.57,-2.27374e-013,-636.9,-444.146,849.661,224.807,6.57806,-4.91163e-013,2.14645e-017,-4.91184e-013,-409.566,-322.812,0,636.9,88.0356,-7.44269,2.55731,-10,-88.0356,-168.515,-197.509,0,444.146,-9.91428,0.0857164,-10,-168.959,0,168.515,-0.44375,9.55625,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.42699,5.42699,0,0,0,-0.0930526,0.0930526,0,0,0
570,2004-04-23,00:00:00.00,-444.181,0,444.181,197.517,169.38,366.898,0,366.898,0,5.42819,0.0930526,411.083,323.488,740.092,740.092,7.95808e-013,-0,-0,-0,-849.788,-0,-0,-0,-14.3526,-217.032,-5.42819,-0.0930526,0,-1086.69,-1086.69,-9.09495e-013,-636.992,-444.181,849.788,224.807,6.57806,7.72715e-014,-1.32635e-018,7.72728e-014,-411.083,-323.488,0,636.992,88.0848,-9.49391,0.506094,-10,-88.0848,-168.533,-197.517,0,444.181,-9.95396,0.0460422,-10,-169.38,0,168.533,-0.847618,9.15238,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.42819,5.42819,0,0,0,-0.0930526,0.0930526,0,0,0
571,2004-04-24,00:00:00.00,-444.181,0,444.181,197.518,169.784,367.302,0,367.302,0,5.42819,0.0930526,411.438,323.603,740.562,740.562,5.68434e-013,-0,-0,-0,-849.788,-0,-0,-0,-14.3526,-217.032,-5.42819,-0.0930526,0,-1086.69,-1086.69,-9.09495e-013,-636.992,-444.181,849.788,224.807,6.57806,7.72715e-014,3.3719e-035,7.72715e-014,-411.438,-323.603,0,636.992,88.0983,-9.95075,0.0492462,-10,-88.0983,-168.55,-197.518,0,444.181,-9.98544,0.0145612,-10,-169.784,0,168.55,-1.23372,8.76628,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.42819,5.42819,0,0,0,-0.0930526,0.0930526,0,0,0
572,2004-04-25,00:00:00.00,-444.181,0,444.181,197.518,170.17,367.688,0,367.688,0,5.42819,0.0930526,411.464,323.623,740.609,740.609,5.68434e-013,-0,-0,-0,-849.788,-0,-0,-0,-14.3526,-217.032,-5.42819,-0.0930526,0,-1086.69,-1086.69,-9.09495e-013,-636.992,-444.181,849.788,224.807,6.57806,7.72715e-014,-9.38919e-052,7.72715e-014,-411.464,-323.623,0,636.992,88.1117,-9.98345,0.0165505,-10,-88.1117,-168.551,-197.518,0,444.181,-10,0,-10,-170.17,0,168.551,-1.61837,8.38163,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.42819,5.42819,0,0,0,-0.0930526,0.0930526,0,0,0
573,2004-04-26,00:00:00.00,-444.262,0,444.262,197.519,170.539,368.058,0,368.058,0,5.45925,0.0930526,413.294,324.48,743.327,743.327,2.27374e-013,-0,-0,-0,-853.212,-0,-0,-0,-14.3526,-217.032,-5.45925,-0.0930526,0,-1090.15,-1090.15,-1.13687e-012,-640.335,-444.262,853.212,224.807,6.57806,-1.50102e-013,4.06935e-018,-1.50106e-013,-413.294,-324.48,0,640.335,88.1555,-9.2835,0.716496,-10,-88.1555,-168.569,-197.519,0,444.262,-9.98137,0.0186344,-10,-170.539,0,168.569,-1.97055,8.02945,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.45925,5.45925,0,0,0,-0.0930526,0.0930526,0,0,0
574,2004-04-27,00:00:00.00,-444.654,0,444.654,197.521,170.894,368.415,0,368.415,0,5.48973,0.0930526,415.525,325.578,746.686,746.686,4.54747e-013,-0,-0,-0,-856.615,-0,-0,-0,-14.3526,-217.032,-5.48973,-0.0930526,0,-1093.58,-1093.58,-1.13687e-012,-643.345,-444.654,856.615,224.807,6.57806,3.04645e-013,5.67561e-017,3.04588e-013,-415.525,-325.578,0,643.345,88.5081,-9.24933,0.750666,-10,-88.5081,-168.599,-197.521,0,444.654,-9.97356,0.0264426,-10,-170.894,0,168.599,-2.29536,7.70464,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.48973,5.48973,0,0,0,-0.0930526,0.0930526,0,0,0
575,2004-04-28,00:00:00.00,-444.715,0,444.715,197.521,171.234,368.755,0,368.755,0,5.49453,0.0930526,415.924,325.859,747.37,747.37,4.54747e-013,-0,-0,-0,-857.124,-0,-0,-0,-14.3526,-217.032,-5.49453,-0.0930526,0,-1094.1,-1094.1,-6.82121e-013,-643.794,-444.715,857.124,224.807,6.57806,-3.64153e-014,-1.21759e-019,-3.64152e-014,-415.924,-325.859,0,643.794,88.5725,-9.41555,0.584446,-10,-88.5725,-168.616,-197.521,0,444.715,-9.99478,0.00521569,-10,-171.234,0,168.616,-2.61776,7.38224,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.49453,5.49453,0,0,0,-0.0930526,0.0930526,0,0,0
576,2004-04-29,00:00:00.00,-444.743,0,444.743,197.521,171.558,369.08,0,369.08,0,5.49698,0.0930526,416.461,326.083,748.134,748.134,7.95808e-013,-0,-0,-0,-857.442,-0,-0,-0,-14.3526,-217.032,-5.49698,-0.0930526,0,-1094.42,-1094.42,-6.82121e-013,-644.084,-444.743,857.442,224.807,6.57806,-1.50102e-013,-3.18147e-018,-1.50099e-013,-416.461,-326.083,0,644.084,88.6061,-9.85407,0.145927,-10,-88.6061,-168.616,-197.521,0,444.743,-10,0,-10,-171.558,0,168.616,-2.94259,7.05741,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.49698,5.49698,0,0,0,-0.0930526,0.0930526,0,0,0
577,2004-04-30,00:00:00.00,-444.743,0,444.743,197.521,171.869,369.39,0,369.39,0,5.49698,0.0930526,416.598,326.09,748.279,748.279,7.95808e-013,-0,-0,-0,-857.442,-0,-0,-0,-14.3526,-217.032,-5.49698,-0.0930526,0,-1094.42,-1094.42,-6.82121e-013,-644.084,-444.743,857.442,224.807,6.57806,-1.50102e-013,-9.07526e-035,-1.50102e-013,-416.598,-326.09,0,644.084,88.6061,-9.99919,0.000814537,-10,-88.6061,-168.616,-197.521,0,444.743,-10,0,-10,-171.869,0,168.616,-3.25313,6.74687,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.49698,5.49698,0,0,0,-0.0930526,0.0930526,0,0,0
578,2004-05-01,00:00:00.00,-444.746,0,444.746,197.521,172.166,369.687,0,369.687,0,5.5217,0.0930526,417.858,327.248,750.72,750.72,2.27374e-013,-0,-0,-0,-860.799,-0,-0,-0,-14.3526,-217.032,-5.5217,-0.0930526,0,-1097.8,-1097.8,-4.54747e-013,-647.438,-444.746,860.799,224.807,6.57806,-1.50102e-013,7.32301e-019,-1.50103e-013,-417.858,-327.248,0,647.438,88.6088,-9.0589,0.941104,-10,-88.6088,-168.616,-197.521,0,444.746,-10,0,-10,-172.166,0,168.616,-3.55001,6.44999,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.5217,5.5217,0,0,0,-0.0930526,0.0930526,0,0,0
579,2004-05-02,00:00:00.00,-445.873,0,445.873,197.533,172.471,370.004,0,370.004,0,5.58922,0.0930526,420.787,329.168,755.637,755.637,3.41061e-013,-0,-0,-0,-869.036,-0,-0,-0,-14.3526,-217.032,-5.58922,-0.0930526,0,-1106.1,-1106.1,-6.82121e-013,-654.548,-445.873,869.036,224.807,6.57806,-3.77476e-013,-7.47812e-017,-3.77401e-013,-420.787,-329.168,0,654.548,88.9468,-6.46042,3.53958,-10,-88.9468,-169.099,-197.533,0,445.873,-9.70571,0.294289,-10,-172.471,0,169.099,-3.37199,6.62801,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.58922,5.58922,0,0,0,-0.0930526,0.0930526,0,0,0
580,2004-05-03,00:00:00.00,-448.406,0,448.406,197.737,172.825,370.563,0,370.563,0,5.73972,0.0930526,422.358,330.744,758.934,758.934,7.95808e-013,-0,-0,-0,-885.484,-0,-0,-0,-14.3526,-217.032,-5.73972,-0.0930526,0,-1122.7,-1122.7,-6.82121e-013,-668.462,-448.406,885.484,224.807,6.57806,7.72715e-014,2.47546e-016,7.7024e-014,-422.358,-330.744,0,668.462,89.5968,4.95784,14.9578,-10,-89.5968,-170.528,-197.737,0,448.406,-9.45529,0.544706,-10,-172.825,0,170.528,-2.29776,7.70224,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.73972,5.73972,0,0,0,-0.0930526,0.0930526,0,0,0
581,2004-05-04,00:00:00.00,-448.406,0,448.406,197.745,173.171,370.916,0,370.916,0,5.73972,0.0930526,424.093,332.483,762.408,762.408,4.54747e-013,-0,-0,-0,-885.484,-0,-0,-0,-14.3526,-217.032,-5.73972,-0.0930526,0,-1122.7,-1122.7,-6.82121e-013,-668.462,-448.406,885.484,224.807,6.57806,7.72715e-014,0,7.72715e-014,-424.093,-332.483,0,668.462,89.9416,1.82835,11.8284,-10,-89.9416,-170.674,-197.745,0,448.406,-9.95432,0.0456788,-10,-173.171,0,170.674,-2.49669,7.50331,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.73972,5.73972,0,0,0,-0.0930526,0.0930526,0,0,0
582,2004-05-05,00:00:00.00,-450.178,0,450.178,197.769,173.525,371.294,0,371.294,0,5.77077,0.0930526,427.262,335.655,768.781,768.781,1.02318e-012,-0,-0,-0,-889.48,-0,-0,-0,-14.3526,-217.032,-5.77077,-0.0930526,0,-1126.73,-1126.73,-6.82121e-013,-670.687,-450.178,889.48,224.807,6.57806,-4.91163e-013,1.41842e-017,-4.91177e-013,-427.262,-335.655,0,670.687,90.7361,-1.4933,8.5067,-10,-90.7361,-171.225,-197.769,0,450.178,-9.55215,0.447846,-10,-173.525,0,171.225,-2.3,7.7,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.77077,5.77077,0,0,0,-0.0930526,0.0930526,0,0,0
583,2004-05-06,00:00:00.00,-451.531,0,451.531,197.776,173.904,371.68,0,371.68,0,5.79838,0.0930526,429.24,337.617,772.749,772.749,5.68434e-013,-0,-0,-0,-892.41,-0,-0,-0,-14.3526,-217.032,-5.79838,-0.0930526,0,-1129.69,-1129.69,-6.82121e-013,-672.264,-451.531,892.41,224.807,6.57806,-3.64153e-014,2.62671e-018,-3.64179e-014,-429.24,-337.617,0,672.264,91.5738,-3.0193,6.9807,-10,-91.5738,-172.135,-197.776,0,451.531,-9.95427,0.04573,-10,-173.904,0,172.135,-1.76922,8.23078,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.79838,5.79838,0,0,0,-0.0930526,0.0930526,0,0,0
584,2004-05-07,00:00:00.00,-452.063,0,452.063,197.779,174.267,372.046,0,372.046,0,5.81045,0.0930526,433.497,340.957,780.357,780.357,7.95808e-013,-0,-0,-0,-893.798,-0,-0,-0,-14.3526,-217.032,-5.81045,-0.0930526,0,-1131.09,-1131.09,-4.54747e-013,-673.12,-452.063,893.798,224.807,6.57806,-1.50102e-013,4.47635e-018,-1.50107e-013,-433.497,-340.957,0,673.12,92.1024,-9.2312,0.768801,-10,-92.1024,-172.152,-197.779,0,452.063,-9.97108,0.0289167,-10,-174.267,0,172.152,-2.11477,7.88523,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.81045,5.81045,0,0,0,-0.0930526,0.0930526,0,0,0
585,2004-05-08,00:00:00.00,-452.063,0,452.063,197.779,174.615,372.394,0,372.394,0,5.81045,0.0930526,433.992,341.142,781.038,781.038,5.68434e-013,-0,-0,-0,-893.798,-0,-0,-0,-14.3526,-217.032,-5.81045,-0.0930526,0,-1131.09,-1131.09,-4.54747e-013,-673.12,-452.063,893.798,224.807,6.57806,-1.50102e-013,-4.3136e-035,-1.50102e-013,-433.992,-341.142,0,673.12,92.1159,-9.89785,0.102148,-10,-92.1159,-172.168,-197.779,0,452.063,-10,0,-10,-174.615,0,172.168,-2.44698,7.55302,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.81045,5.81045,0,0,0,-0.0930526,0.0930526,0,0,0
586,2004-05-09,00:00:00.00,-452.594,0,452.594,197.822,174.948,372.77,0,372.77,0,5.93513,0.0930526,435.51,342.663,784.202,784.202,1.02318e-012,-0,-0,-0,-908.246,-0,-0,-0,-14.3526,-217.032,-5.93513,-0.0930526,0,-1145.66,-1145.66,-4.54747e-013,-687.037,-452.594,908.246,224.807,6.57806,-3.64153e-014,-3.75532e-016,-3.60398e-014,-435.51,-342.663,0,687.037,92.5021,1.36543,11.3654,-10,-92.5021,-172.185,-197.822,0,452.594,-9.915,0.0850038,-10,-174.948,0,172.185,-2.7627,7.2373,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-5.93513,5.93513,0,0,0,-0.0930526,0.0930526,0,0,0
587,2004-05-10,00:00:00.00,-458.454,0,458.454,198.376,175.33,373.706,0,373.706,0,6.03753,0.0930526,438.982,346.139,791.251,791.251,6.82121e-013,-0,-0,-0,-919.94,-0,-0,-0,-14.3526,-217.032,-6.03753,-0.0930526,0,-1157.46,-1157.46,-4.54747e-013,-692.87,-458.454,919.94,224.807,6.57806,1.90958e-013,0,1.90958e-013,-438.982,-346.139,0,692.87,93.2161,0.965657,10.9657,-10,-93.2161,-173.631,-198.376,0,458.454,-6.76945,3.23055,-10,-175.33,0,173.631,-1.69879,8.30121,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.03753,6.03753,0,0,0,-0.0930526,0.0930526,0,0,0
588,2004-05-11,00:00:00.00,-461.011,0,461.011,198.855,175.759,374.614,0,374.614,0,6.08413,0.0930526,443.8,350.967,800.945,800.945,4.54747e-013,-0,-0,-0,-925.062,-0,-0,-0,-14.3526,-217.032,-6.08413,-0.0930526,0,-1162.62,-1162.62,-6.82121e-013,-695.436,-461.011,925.062,224.807,6.57806,1.90958e-013,0,1.90958e-013,-443.8,-350.967,0,695.436,94.079,-5.25293,4.74707,-10,-94.079,-175.077,-198.855,0,461.011,-7.00013,2.99987,-10,-175.759,0,175.077,-0.681683,9.31832,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.08413,6.08413,0,0,0,-0.0930526,0.0930526,0,0,0
589,2004-05-12,00:00:00.00,-461.054,0,461.054,198.9,176.217,375.118,0,375.118,0,6.08533,0.0930526,447.873,352.767,806.819,806.819,7.95808e-013,-0,-0,-0,-925.19,-0,-0,-0,-14.3526,-217.032,-6.08533,-0.0930526,0,-1162.75,-1162.75,-6.82121e-013,-695.521,-461.054,925.19,224.807,6.57806,3.04645e-013,2.71495e-018,3.04642e-013,-447.873,-352.767,0,695.521,95.1633,-9.95623,0.043771,-10,-95.1633,-176.181,-198.9,0,461.054,-9.19091,0.80909,-10,-176.217,0,176.181,-0.0360538,9.96395,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.08533,6.08533,0,0,0,-0.0930526,0.0930526,0,0,0
590,2004-05-13,00:00:00.00,-461.054,0,461.054,198.901,176.66,375.561,0,375.561,0,6.08533,0.0930526,447.917,353.463,807.559,807.559,7.95808e-013,-0,-0,-0,-925.19,-0,-0,-0,-14.3526,-217.032,-6.08533,-0.0930526,0,-1162.75,-1162.75,-6.82121e-013,-695.521,-461.054,925.19,224.807,6.57806,3.04645e-013,-4.36771e-035,3.04645e-013,-447.917,-353.463,0,695.521,95.8599,-10,0,-10,-95.8599,-176.273,-198.901,0,461.054,-9.9807,0.0192996,-10,-176.66,0,176.273,-0.386515,9.61349,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.08533,6.08533,0,0,0,-0.0930526,0.0930526,0,0,0
591,2004-05-14,00:00:00.00,-461.109,0,461.109,198.907,177.084,375.99,0,375.99,0,6.13383,0.0930526,452.587,354.616,813.43,813.43,4.54747e-013,-0,-0,-0,-931.054,-0,-0,-0,-14.3526,-217.032,-6.13383,-0.0930526,0,-1168.67,-1168.67,-2.27374e-013,-701.33,-461.109,931.054,224.807,6.57806,-2.63789e-013,0,-2.63789e-013,-452.587,-354.616,0,701.33,95.8734,-10,0,-10,-95.8734,-176.291,-198.907,0,461.109,-9.96148,0.0385197,-10,-177.084,0,176.291,-0.792902,9.2071,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.13383,6.13383,0,0,0,-0.0930526,0.0930526,0,0,0
592,2004-05-15,00:00:00.00,-461.232,0,461.232,198.951,177.49,376.441,0,376.441,0,6.21577,0.0930526,456.447,357.98,820.735,820.735,7.95808e-013,-0,-0,-0,-940.183,-0,-0,-0,-14.3526,-217.032,-6.21577,-0.0930526,0,-1177.88,-1177.88,-6.82121e-013,-710.336,-461.232,940.183,224.807,6.57806,-3.64153e-014,0,-3.64153e-014,-456.447,-357.98,0,710.336,95.8869,-8.2036,1.7964,-10,-95.8869,-176.308,-198.951,0,461.232,-9.91421,0.0857883,-10,-177.49,0,176.308,-1.18141,8.81859,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.21577,6.21577,0,0,0,-0.0930526,0.0930526,0,0,0
593,2004-05-16,00:00:00.00,-461.309,0,461.309,198.961,177.878,376.84,0,376.84,0,6.21937,0.0930526,457.554,358.502,822.369,822.369,9.09495e-013,-0,-0,-0,-940.565,-0,-0,-0,-14.3526,-217.032,-6.21937,-0.0930526,0,-1178.26,-1178.26,-1.13687e-012,-710.642,-461.309,940.565,224.807,6.57806,7.72715e-014,-1.39544e-019,7.72717e-014,-457.554,-358.502,0,710.642,95.9698,-9.44479,0.555211,-10,-95.9698,-176.326,-198.961,0,461.309,-9.94827,0.0517339,-10,-177.878,0,176.326,-1.55282,8.44718,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.21937,6.21937,0,0,0,-0.0930526,0.0930526,0,0,0
594,2004-05-17,00:00:00.00,-461.309,0,461.309,198.963,178.251,377.214,0,377.214,0,6.21937,0.0930526,457.981,358.626,822.919,822.919,6.82121e-013,-0,-0,-0,-940.565,-0,-0,-0,-14.3526,-217.032,-6.21937,-0.0930526,0,-1178.26,-1178.26,-1.13687e-012,-710.642,-461.309,940.565,224.807,6.57806,7.72715e-014,1.05467e-034,7.72715e-014,-457.981,-358.626,0,710.642,95.9833,-9.98175,0.0182535,-10,-95.9833,-176.343,-198.963,0,461.309,-9.98035,0.0196524,-10,-178.251,0,176.343,-1.90788,8.09212,-10,-7.7745,-6.57806,14.3526,-1.77636e-015,0,-1.77636e-015,-224.807,7.7745,217.032,8.52651e-014,0,8.52651e-014,-6.21937,6.21937,0,0,0,-0.0930526,0.0930526,0,0,0
